sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156844	Argiope aurantia Lucas, 1833					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1932-08-16		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156844	Argiope aurantia Lucas, 1833					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Florida, Alachua County					1980		http://www.deepdyve.com/lp/hindawi-publishing-corporation/spiders-living-at-wasp-nesting-sites-what-constrains-predation-by-mud-ZbTlp0xzKa 	Obin, MS. (1983). Spiders living at wasp nesting sites: what constrains predation by mud-daubers. Psyche 89: 321-335.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156844	Argiope aurantia Lucas, 1833			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Dublin, Ohio					1998/1999	10.1636/0161-8202(2000)028[0211:pibmdw]2.0.co;2	https://www.biodiversitylibrary.org/page/52975200#page/221/mode/1up 	Blackledge, TA. and Pickett, KM. 2000. Predatory interactions between mud-dauber wasps (Hymenoptera, Sphecidae) and Argiope (Araneae, Araneidae) in captivity. Journal of Arachnology 28: 211-216.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156844	Argiope aurantia Lucas, 1833			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Dublin, Ohio					1998/1999	10.1636/0161-8202(2000)028[0211:pibmdw]2.0.co;2	https://www.biodiversitylibrary.org/page/52975200#page/221/mode/1up 	Blackledge, TA. and Pickett, KM. 2000. Predatory interactions between mud-dauber wasps (Hymenoptera, Sphecidae) and Argiope (Araneae, Araneidae) in captivity. Journal of Arachnology 28: 211-216.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156844	Argiope aurantia Lucas, 1833					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Georgia, Ware Co., Okefenokee swamp					1977-05/1978-09			Volkova, T., Matthews, RW. and Barber, MC. (1999). Spider prey of two mud dauber wasps (Hymenoptera: Sphecidae) nesting in Georgia's Okefenokee Swamp. Journal of Entomological Science 34: 322-327.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid94029	Argiope bruennichi (Scopoli, 1772)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				France, Var, Le Muy					2000-07-02	10.32475/bsef_2136	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Gros_E_2020.pdf	Gros E. (2020). Nouvelles observations sur le comportement de quelques espèces de Sphéciformes paléarctiques (Hymenoptera, Ampulicidae, Sphecidae, Crabronidae). Bulletin de la Société Entomologique de France 125: 395-403.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		ITIS:852103	Argiope bruennichi (Scopoli, 1772)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Turkey					2014-06/2014-07		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Gulmez_Can_2015_Sceliphron_destillatorium.pdf	Gülmez, Y. and Can, I. (2015). Soliter yaban arısı Sceliphron destillatorium (Illiger, 1807) türünün (Hymenoptera: Sphecidae) yuva özellikleri ve avlarının tespiti [= Solitary wasp Sceliphron destillatorium (Illiger, 1807) (Hymenoptera: Sphecidae). Detection of nesting features and prey], p. 34 in Ekoloji Sempozyumu 2015 – Sinop. 6-8 Mayıs 2015. Sözlü Bildiriler - Biyolojik Çesitlilik.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		ITIS:852103	Argiope bruennichi (Scopoli, 1772)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Turkey					2014-06/2014-07		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Gulmez_Can_2015_Sceliphron_destillatorium.pdf	Gülmez, Y. and Can, I. (2015). Soliter yaban arısı Sceliphron destillatorium (Illiger, 1807) türünün (Hymenoptera: Sphecidae) yuva özellikleri ve avlarının tespiti [= Solitary wasp Sceliphron destillatorium (Illiger, 1807) (Hymenoptera: Sphecidae). Detection of nesting features and prey], p. 34 in Ekoloji Sempozyumu 2015 – Sinop. 6-8 Mayıs 2015. Sözlü Bildiriler - Biyolojik Çesitlilik.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid332533	Argiope lobata (Pallas, 1772)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				France, Var, Le Muy					2000-07-02	10.32475/bsef_2136	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Gros_E_2020.pdf	Gros E. (2020). Nouvelles observations sur le comportement de quelques espèces de Sphéciformes paléarctiques (Hymenoptera, Ampulicidae, Sphecidae, Crabronidae). Bulletin de la Société Entomologique de France 125: 395-403.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid332533	Argiope lobata (Pallas, 1772)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1930-09-01		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1932-07-31		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1932-08-16		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)					http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Missouri, St. Louis County					1932-08-16		http://biodiversitylibrary.org/page/2596823	Rau, Ph. (1935). The spider prey of the mud wasp, Sceliphron caementarium (Araneae, Hymen.: Sphegidae). Entomological News 46: 267-270.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Maryland					1937-06-15/1937-09-15		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Muma_Jeffers_1945.pdf	Muma, MH. and Jeffers, WF. (1945). Studies on the spider prey of several mud-dauber wasps. Annals of the Entomological Society of America 38: 245-255.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Oklahoma, south-central Comanche Co.					1973-07-01/1973-09-30		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Horner_Klein_1979_Spider_prey.pdf 	Horner, NV. and Klein, JH. (1979). Spider prey of two mud dauber wasps species in Comanche County, Oklahoma (Hymenoptera: Sphecidae). Environmental Entomology 8: 30-31.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Dublin, Ohio					1998/1999	10.1636/0161-8202(2000)028[0211:pibmdw]2.0.co;2	https://www.biodiversitylibrary.org/page/52975200#page/221/mode/1up 	Blackledge, TA. and Pickett, KM. 2000. Predatory interactions between mud-dauber wasps (Hymenoptera, Sphecidae) and Argiope (Araneae, Araneidae) in captivity. Journal of Arachnology 28: 211-216.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				USA, Dublin, Ohio					1998/1999	10.1636/0161-8202(2000)028[0211:pibmdw]2.0.co;2	https://www.biodiversitylibrary.org/page/52975200#page/221/mode/1up 	Blackledge, TA. and Pickett, KM. 2000. Predatory interactions between mud-dauber wasps (Hymenoptera, Sphecidae) and Argiope (Araneae, Araneidae) in captivity. Journal of Arachnology 28: 211-216.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid156845	Argiope trifasciata (Forsskal, 1775)			http://purl.obolibrary.org/obo/UBERON_0034919	juvenile	http://purl.obolibrary.org/obo/PATO_0001422	dead				Mexico, Tabasco	17.633333	-92.933333		20	2002-08/2003-07		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/PerezDeLaCruz_CruzPerez_2010_Sceliphron_caementarium.pdf	Perez-De la Cruz, M. and Perez-De la Cruz, A. 2010. Composición de arañas en nidos de Sceliphron caementarium (Drury) (Hymenoptera: Sphecidae) en Tabasco, México. Boletin del Museo de Entomología de la Universidad del Valle 11: 10-15.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1486701	Auplopus carbonarius (Scopoli, 1763)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Romagna							http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Campadelli_et_al_1999_Sceliphron_caementarium_parasitoids.pdf	Campadelli, G., Pagliano, G., Scaramozzino, PL. and Strumia, F. (1999). Parassitoidi e inquilini di Sceliphron caementarium (Drury, 1773) (Hymenoptera: Sphecidae) in Romagna. Bollettino. Museo Regionale di Scienze Naturali Torino 16: 225-240.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1486701	Auplopus carbonarius (Scopoli, 1763)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea						10.1134/S001387381403004X	https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Fateryga_Kovblyuk_2014_English.pdf	Fateryga, AV. and Kovblyuk, МM. (2014).Nesting ecology of the wasps Sceliphron destillatorium (Illiger, 1807) (Hymenoptera, Sphecidae) in the Crimea. Entomological Review 9: 330-336.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid2042368	Baccharis pilularis subsp. consanguinea (DC.) C.B.Wolf, 1935	http://purl.obolibrary.org/obo/PO_0009046	flower			http://purl.obolibrary.org/obo/PATO_0001422	alive				USA, California, Berkeley, Alameda County, Strawberry Canyon					1992-09-20/1992-10-10		https://www.researchgate.net/profile/Shawn-Steffan/publication/265013107_Flower_visitors_of_Baccharis_pilularis_De_Candolle_subsp_consanguinea_De_Candolle_C_B_Wolf_Asteracea_in_Berkeley_California/links/569e91d308ae2c638eb574b4/Flower-visitors-of-Baccharis-pilularis-De-Candolle-subsp-consanguinea-De-Candolle-C-B-Wolf-Asteracea-in-Berkeley-California.pdf	Steffan SA (1997) Flower-visitors of Baccharis pilularis De Candolle subsp. consanguinea (De Candolle) C.B. Wolf (Asteraceae) in Berkeley, California. Pan-Pacific Entomologist 73(1): 52-54.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002557	has pathogen		NCBI:txid176275	Beauveria bassiana (Bals.-Criv.) Vuill., 1912					http://purl.obolibrary.org/obo/PATO_0001422	alive				Fiji National University’s Agricultural Farm Complex located at Koronivia, Nausori	-18.044306	178.532639					https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Kumar_Kumar_2017.pdf	Kumar, R. and Kumar, A. (2017). Growth rate in media and pathogenicity of two species of entomopathogens found in Fiji. Journal of South Pacific Agriculture 20: 44-52.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid1552225	Bidens aristosa (Michx.) Britton	http://purl.obolibrary.org/obo/PO_0009046	flower			http://purl.obolibrary.org/obo/PATO_0001422	alive				USA, Illinois, Macoupin County, Carlinville					1894-08-02/1894-09-15		http://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Robertson_Ch_1894.pdf	Robertson, Ch. (1894). Flowers and insects – Rosaceae and Compositae. Transactions of the Academy of Sciences of St. Louis 6: 435-480.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		GBIF:3634425	Cachrys sicula L.	http://purl.obolibrary.org/obo/PO_0009046	flower			http://purl.obolibrary.org/obo/PATO_0001422	alive				Italy, Piana di Catania, Contrada Primosole 					1996-06-11			Turrisi, GF. and Altadonna, G. (2017). A report on two alien invasive species of the genus Sceliphron Klug,1801 (Hymenoptera Sphecidae) from Sicily,with a brief faunistic update on the native species. Biodiversity Journal 8(2): 753–762.
	NCBI:txid2495212	Sceliphron spirifex			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002622	visits flowers of		NCBI:txid362215	Calpurnia glabrata Brummitt	http://purl.obolibrary.org/obo/PO_0009046	flower			http://purl.obolibrary.org/obo/PATO_0001422	alive				Lesotho, Namibia, and South Africa								Gess, SK. and Gess, FW. (2003). A catalog for flower visiting records for aculeate wasps and bees in the semi-arid to arid areas of southern Africa. Department of Entomology, Albany Museum, Grahamstown. 529 pp.
	NCBI:txid1310319	Sceliphron deforme			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002633	has ectoparasite		GBIF:4653487	Calvolia			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Russia, Middle Volga Region, Nizhny Novgorov region							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Ermilov_Mokrousov_2010_Acari_on_digger_wasps.pdf	Ermilov, SG. and Mokrousov, MV. (2010). Клещи (Acari), фopезиpующие на poющиx oсax (Hymеnoptеra: Ampuliсidaе, Sphесidaе, Crabronidaе) в Сpеднем Пoвoлжье [= Kleshchi (Acari), foreziruyushchiye na royushhchikh osakh (Hymеnoptеra: Ampuliсidaе, Sphесidaе, Crabronidaе) v Srednem Povol’zhye, = Acari phoretic on digger wasps (Hymеnoptеra: Ampuliсidaе, Sphесidaе, Crabronidaе) in Middle Volga Region]. Энтомологические и Паразитологческие Исследования в Поволжье (Entomological and Parasitological Investigations in Volga Region) 8: 85-95. 
	NCBI:txid1507168	Sceliphron curvatum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0002439	preys on		NCBI:txid1112393	Carrhotus xanthogramma (Latreille, 1819)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	dead				Hungary, Komló, Hasmány-tető				300	2013-06-15		http://epa.oszk.hu/01900/01957/00011/pdf/EPA01957_eactanat_2015_8_111-119.pdf	Szinetár, Cs. and Fazekas, I. (2015). Adatok az invazív Sceliphron curvatum (Smith, 1870) (Sphecidae) dél-magyarországi lárvabölcsőiben előforduló pókfajokról (Araneae) – Information about the spider species (Araneae) found as food source in the larva nests of the invasive Sceliphron curvatum (Smith, 1870) ( Sphecidae) in southern Hungary. e-Acta Naturalia Pannonica 8: 111-116.
	NCBI:txid1310319	Sceliphron deforme			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1902169	Chalybion bengalense (Dahlbom, 1845)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Vietnam					2016/2018	10.1080/00305316.2019.1624220		Pham, PH. (2019). The nesting habits of Chalybion bengalense (Dahlbom) (Hymenoptera: Sphecidae). Oriental Insects: 1–11. 
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1902169	Chalybion bengalense (Dahlbom, 1845)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Vietnam					2016/2018	10.1080/00305316.2019.1624220		Pham, PH. (2019). The nesting habits of Chalybion bengalense (Dahlbom) (Hymenoptera: Sphecidae). Oriental Insects: 1–11. 
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1902169	Chalybion bengalense (Dahlbom, 1845)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Vietnam								Phong, PH. (2020). Researches on the composition of solitary wasps of the family Sphecidae (Hymenoptera: Apoidea) in several provinces of the Northwest part of Vietnam and several biological, ecological and behavioral characteristics of the mud dauber wasp Sceliphron madraspatanum (Fabricius, 1781). PhD Thesis summary, Graduate University of Science and Technology – Vietnam Academy of Science and Technology, 26 pp.
	NCBI:txid253855	Sceliphron caementarium			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid411700	Chalybion californicum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				USA, Missouri, St. Louis County, Kirkwood							https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Rau_1928a_Chalybion_caeruleum.pdf	Rau, Ph. (1928). The nesting habits of the wasp, Chalybion caeruleum. Annals of the Entomological Society of America 21: 25-35.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		ITIS:769267	Chalybion flebile  (Lepeletier de Saint Fargeau, 1845)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Turkey					2014-06/2014-07		https://researcharchive.calacademy.org/research/entomology/Entomology_Resources/Hymenoptera/sphecidae/copies/Gulmez_Can_2015_Sceliphron_destillatorium.pdf	Gülmez, Y. and Can, I. (2015). Soliter yaban arısı Sceliphron destillatorium (Illiger, 1807) türünün (Hymenoptera: Sphecidae) yuva özellikleri ve avlarının tespiti [= Solitary wasp Sceliphron destillatorium (Illiger, 1807) (Hymenoptera: Sphecidae). Detection of nesting features and prey], p. 34 in Ekoloji Sempozyumu 2015 – Sinop. 6-8 Mayıs 2015. Sözlü Bildiriler - Biyolojik Çesitlilik.
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		NCBI:txid1508443	Chalybion japonicum (Gribodo, 1883)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				 Luong Son District, Hoa Binh Province, 50 km northwest of the center of Hanoi, Tan Vinh Commune					2017-05-08/2017-05-10			Pham, PH. (2018). Notes on nesting and gregarious behavior of a blue nest-renting wasp, Chalybion japonicum (Gribodo) with comments on commonly used name for Chalybion species (Hymenoptera: Sphecidae). Entomologica Americana 124(1): 35–38.
	NCBI:txid2008740	Sceliphron madraspatanum			http://purl.obolibrary.org/obo/UBERON_0002548	larva	http://purl.obolibrary.org/obo/PATO_0001422	dead	http://purl.obolibrary.org/obo/RO_0002209	has parasitoid		NCBI:txid1508443	Chalybion japonicum (Gribodo, 1883)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Vietnam								Phong, PH. (2020). Researches on the composition of solitary wasps of the family Sphecidae (Hymenoptera: Apoidea) in several provinces of the Northwest part of Vietnam and several biological, ecological and behavioral characteristics of the mud dauber wasp Sceliphron madraspatanum (Fabricius, 1781). PhD Thesis summary, Graduate University of Science and Technology – Vietnam Academy of Science and Technology, 26 pp.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		ITIS:769298	Chalybion turanicum (Gussakovskij, 1935)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea, Koktebel	44.965	35.251667			2020-03-01	10.3897/abs.6.e57911		Fateryga, AV., Kovblyuk, MM. and Kvetkov, RS. (2020) The first data on the nesting biology of the invasive blue nest-renting wasp, Chalybion turanicum (Gussakovskij, 1935) (Hymenoptera, Sphecidae, Sceliphrinae) in the Crimea. Acta Biologica Sibirica 6: 571–582.
	NCBI:txid2495211	Sceliphron destillatorium			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001421	alive	http://purl.obolibrary.org/obo/RO_0008505	creates habitat for		GBIF:1347223	Chalybion turanicum (Gussakovskij, 1935)			http://purl.obolibrary.org/obo/UBERON_0007023	adult	http://purl.obolibrary.org/obo/PATO_0001422	alive				Crimea, Koktebel	44.965	35.251667			2020-03	10.3897/abs.6.e57911		Fateryga, AV., Kovblyuk, MM. and Kvetkov, RS. 2020. The first data on the nesting biology of the invasive blue nest-renting wasp, Chalybion turanicum (Gussakovskij, 1935) (Hymenoptera, Sphecidae, Sceliphrinae) in the Crimea. Acta Biologica Sibirica 6: 571-582. 
